Function_ID,Function_Name,SOC_Code,Delta_Sector_ID,Delta_Sector,Employment_Thousands
7,Information Technology,15-1212,5,Management Consulting Firms,10.4
7,Information Technology,15-1212,6,Accounting & Tax Firms,6.2
7,Information Technology,15-1212,7,Advertising & PR Agencies,2.5
7,Information Technology,15-1212,8,Staffing & Recruitment Agencies,4.8
7,Information Technology,15-1212,9,Real Estate & Property,0.3
7,Information Technology,15-1212,10,Education & Academia,1.9
7,Information Technology,15-1212,11,Government & Public Administration,2.4
7,Information Technology,15-1212,12,Media Publishing & Entertainment,0.8
7,Information Technology,15-1212,13,Energy & Utilities,1.3
7,Information Technology,15-1212,14,Architecture & Engineering Firms,13.7
7,Information Technology,15-1212,15,Manufacturing,5.5
7,Information Technology,15-1212,16,Retail Trade,0.4
7,Information Technology,15-1212,17,Construction,0.6
7,Information Technology,15-1212,18,Transportation & Warehousing,0.9
7,Information Technology,15-1212,19,Wholesale Trade,3.9
7,Information Technology,15-1221,1,Finance & Financial Services,0.3
7,Information Technology,15-1221,2,Technology & Software,9.2
7,Information Technology,15-1221,3,Healthcare & Life Sciences,8.0
7,Information Technology,15-1221,5,Management Consulting Firms,0.8
7,Information Technology,15-1221,6,Accounting & Tax Firms,2.1
7,Information Technology,15-1221,7,Advertising & PR Agencies,0.4
7,Information Technology,15-1221,8,Staffing & Recruitment Agencies,0.4
7,Information Technology,15-1221,10,Education & Academia,0.3
7,Information Technology,15-1221,11,Government & Public Administration,11.6
7,Information Technology,15-1221,12,Media Publishing & Entertainment,0.1
7,Information Technology,15-1221,14,Architecture & Engineering Firms,2.1
7,Information Technology,15-1221,15,Manufacturing,0.1
7,Information Technology,15-1221,19,Wholesale Trade,0.4
7,Information Technology,15-1232,1,Finance & Financial Services,40.4
7,Information Technology,15-1232,2,Technology & Software,217.3
7,Information Technology,15-1232,3,Healthcare & Life Sciences,39.0
7,Information Technology,15-1232,4,Law Firms & Legal Services,6.3
7,Information Technology,15-1232,5,Management Consulting Firms,17.4
7,Information Technology,15-1232,6,Accounting & Tax Firms,8.1
7,Information Technology,15-1232,7,Advertising & PR Agencies,6.9
7,Information Technology,15-1232,8,Staffing & Recruitment Agencies,31.5
7,Information Technology,15-1232,9,Real Estate & Property,4.1
7,Information Technology,15-1232,10,Education & Academia,22.8
7,Information Technology,15-1232,11,Government & Public Administration,22.4
7,Information Technology,15-1232,12,Media Publishing & Entertainment,3.7
7,Information Technology,15-1232,13,Energy & Utilities,2.5
7,Information Technology,15-1232,14,Architecture & Engineering Firms,17.7
7,Information Technology,15-1232,15,Manufacturing,16.7
7,Information Technology,15-1232,16,Retail Trade,3.7
7,Information Technology,15-1232,17,Construction,8.0
7,Information Technology,15-1232,18,Transportation & Warehousing,7.4
7,Information Technology,15-1232,19,Wholesale Trade,42.0
7,Information Technology,15-1232,20,Accommodation & Food Services,2.7
7,Information Technology,15-1241,1,Finance & Financial Services,18.2
7,Information Technology,15-1241,2,Technology & Software,76.7
7,Information Technology,15-1241,3,Healthcare & Life Sciences,11.4
7,Information Technology,15-1241,4,Law Firms & Legal Services,0.6
7,Information Technology,15-1241,5,Management Consulting Firms,6.7
7,Information Technology,15-1241,6,Accounting & Tax Firms,1.0
7,Information Technology,15-1241,7,Advertising & PR Agencies,1.7
7,Information Technology,15-1241,8,Staffing & Recruitment Agencies,7.3
7,Information Technology,15-1241,9,Real Estate & Property,0.3
7,Information Technology,15-1241,10,Education & Academia,2.5
7,Information Technology,15-1241,11,Government & Public Administration,1.7
7,Information Technology,15-1241,12,Media Publishing & Entertainment,1.3
7,Information Technology,15-1241,13,Energy & Utilities,1.5
7,Information Technology,15-1241,14,Architecture & Engineering Firms,8.7
7,Information Technology,15-1241,15,Manufacturing,3.2
7,Information Technology,15-1241,16,Retail Trade,0.5
7,Information Technology,15-1241,17,Construction,1.0
7,Information Technology,15-1241,18,Transportation & Warehousing,0.9
7,Information Technology,15-1241,19,Wholesale Trade,6.4
7,Information Technology,15-1241,20,Accommodation & Food Services,0.1
7,Information Technology,15-1244,1,Finance & Financial Services,28.5
7,Information Technology,15-1244,2,Technology & Software,80.4
7,Information Technology,15-1244,3,Healthcare & Life Sciences,25.8
7,Information Technology,15-1244,4,Law Firms & Legal Services,2.8
7,Information Technology,15-1244,5,Management Consulting Firms,8.1
7,Information Technology,15-1244,6,Accounting & Tax Firms,2.4
7,Information Technology,15-1244,7,Advertising & PR Agencies,2.7
7,Information Technology,15-1244,8,Staffing & Recruitment Agencies,8.9
7,Information Technology,15-1244,9,Real Estate & Property,2.6
7,Information Technology,15-1244,10,Education & Academia,12.3
7,Information Technology,15-1244,11,Government & Public Administration,8.8
7,Information Technology,15-1244,12,Media Publishing & Entertainment,1.5
7,Information Technology,15-1244,13,Energy & Utilities,2.5
7,Information Technology,15-1244,14,Architecture & Engineering Firms,17.3
7,Information Technology,15-1244,15,Manufacturing,13.0
7,Information Technology,15-1244,16,Retail Trade,1.5
7,Information Technology,15-1244,17,Construction,3.4
7,Information Technology,15-1244,18,Transportation & Warehousing,4.9
7,Information Technology,15-1244,19,Wholesale Trade,12.3
7,Information Technology,15-1244,20,Accommodation & Food Services,1.0
7,Information Technology,15-1251,1,Finance & Financial Services,7.1
7,Information Technology,15-1251,2,Technology & Software,47.1
7,Information Technology,15-1251,3,Healthcare & Life Sciences,6.6
7,Information Technology,15-1251,4,Law Firms & Legal Services,0.2
7,Information Technology,15-1251,5,Management Consulting Firms,2.2
7,Information Technology,15-1251,6,Accounting & Tax Firms,1.9
7,Information Technology,15-1251,7,Advertising & PR Agencies,1.3
7,Information Technology,15-1251,8,Staffing & Recruitment Agencies,2.4
7,Information Technology,15-1251,9,Real Estate & Property,0.1
7,Information Technology,15-1251,10,Education & Academia,2.3
7,Information Technology,15-1251,11,Government & Public Administration,5.5
7,Information Technology,15-1251,12,Media Publishing & Entertainment,0.6
7,Information Technology,15-1251,13,Energy & Utilities,0.6
7,Information Technology,15-1251,14,Architecture & Engineering Firms,4.2
7,Information Technology,15-1251,15,Manufacturing,5.7
7,Information Technology,15-1251,16,Retail Trade,0.1
7,Information Technology,15-1251,17,Construction,1.4
7,Information Technology,15-1251,18,Transportation & Warehousing,0.4
7,Information Technology,15-1251,19,Wholesale Trade,3.1
7,Information Technology,15-1252,1,Finance & Financial Services,174.6
7,Information Technology,15-1252,2,Technology & Software,829.4
7,Information Technology,15-1252,3,Healthcare & Life Sciences,89.9
7,Information Technology,15-1252,4,Law Firms & Legal Services,3.2
7,Information Technology,15-1252,5,Management Consulting Firms,50.4
7,Information Technology,15-1252,6,Accounting & Tax Firms,10.3
7,Information Technology,15-1252,7,Advertising & PR Agencies,19.2
7,Information Technology,15-1252,8,Staffing & Recruitment Agencies,38.3
7,Information Technology,15-1252,9,Real Estate & Property,3.8
7,Information Technology,15-1252,10,Education & Academia,10.7
7,Information Technology,15-1252,11,Government & Public Administration,10.0
7,Information Technology,15-1252,12,Media Publishing & Entertainment,25.8
7,Information Technology,15-1252,13,Energy & Utilities,3.3
7,Information Technology,15-1252,14,Architecture & Engineering Firms,77.9
7,Information Technology,15-1252,15,Manufacturing,57.8
7,Information Technology,15-1252,16,Retail Trade,4.3
7,Information Technology,15-1252,17,Construction,4.1
7,Information Technology,15-1252,18,Transportation & Warehousing,16.6
7,Information Technology,15-1252,19,Wholesale Trade,56.1
7,Information Technology,15-1252,20,Accommodation & Food Services,0.2
7,Information Technology,15-1253,1,Finance & Financial Services,23.2
7,Information Technology,15-1253,2,Technology & Software,98.8
7,Information Technology,15-1253,3,Healthcare & Life Sciences,14.0
7,Information Technology,15-1253,4,Law Firms & Legal Services,0.2
7,Information Technology,15-1253,5,Management Consulting Firms,6.8
7,Information Technology,15-1253,6,Accounting & Tax Firms,2.0
7,Information Technology,15-1253,7,Advertising & PR Agencies,2.2
7,Information Technology,15-1253,8,Staffing & Recruitment Agencies,8.0
7,Information Technology,15-1253,9,Real Estate & Property,0.5
7,Information Technology,15-1253,10,Education & Academia,1.2
7,Information Technology,15-1253,11,Government & Public Administration,1.0
7,Information Technology,15-1253,12,Media Publishing & Entertainment,2.6
7,Information Technology,15-1253,13,Energy & Utilities,0.3
7,Information Technology,15-1253,14,Architecture & Engineering Firms,9.1
7,Information Technology,15-1253,15,Manufacturing,7.2
7,Information Technology,15-1253,16,Retail Trade,0.5
7,Information Technology,15-1253,17,Construction,0.3
7,Information Technology,15-1253,18,Transportation & Warehousing,0.9
7,Information Technology,15-1253,19,Wholesale Trade,5.4
7,Information Technology,15-1254,1,Finance & Financial Services,4.2
7,Information Technology,15-1254,2,Technology & Software,29.1
7,Information Technology,15-1254,3,Healthcare & Life Sciences,2.3
7,Information Technology,15-1254,5,Management Consulting Firms,5.7
7,Information Technology,15-1254,6,Accounting & Tax Firms,0.6
7,Information Technology,15-1254,7,Advertising & PR Agencies,5.1
7,Information Technology,15-1254,8,Staffing & Recruitment Agencies,3.2
7,Information Technology,15-1254,9,Real Estate & Property,0.2
7,Information Technology,15-1254,10,Education & Academia,3.8
7,Information Technology,15-1254,11,Government & Public Administration,0.5
7,Information Technology,15-1254,12,Media Publishing & Entertainment,1.9
7,Information Technology,15-1254,14,Architecture & Engineering Firms,1.2
7,Information Technology,15-1254,15,Manufacturing,1.4
7,Information Technology,15-1254,16,Retail Trade,0.5
7,Information Technology,15-1254,17,Construction,0.3
7,Information Technology,15-1254,18,Transportation & Warehousing,0.4
7,Information Technology,15-1254,19,Wholesale Trade,3.0
7,Information Technology,15-1254,20,Accommodation & Food Services,0.1
7,Information Technology,15-1255,1,Finance & Financial Services,6.7
7,Information Technology,15-1255,2,Technology & Software,39.9
7,Information Technology,15-1255,3,Healthcare & Life Sciences,2.4
7,Information Technology,15-1255,4,Law Firms & Legal Services,0.5
7,Information Technology,15-1255,5,Management Consulting Firms,6.4
7,Information Technology,15-1255,6,Accounting & Tax Firms,1.0
7,Information Technology,15-1255,7,Advertising & PR Agencies,6.0
7,Information Technology,15-1255,8,Staffing & Recruitment Agencies,3.6
7,Information Technology,15-1255,9,Real Estate & Property,0.5
7,Information Technology,15-1255,10,Education & Academia,2.1
7,Information Technology,15-1255,11,Government & Public Administration,0.2
7,Information Technology,15-1255,12,Media Publishing & Entertainment,8.3
7,Information Technology,15-1255,13,Energy & Utilities,0.1
7,Information Technology,15-1255,14,Architecture & Engineering Firms,1.6
7,Information Technology,15-1255,15,Manufacturing,1.2
7,Information Technology,15-1255,16,Retail Trade,2.0
7,Information Technology,15-1255,17,Construction,0.3
7,Information Technology,15-1255,18,Transportation & Warehousing,0.2
7,Information Technology,15-1255,19,Wholesale Trade,5.5
7,Information Technology,15-1255,20,Accommodation & Food Services,0.1
7,Information Technology,15-1299,1,Finance & Financial Services,31.2
7,Information Technology,15-1299,2,Technology & Software,115.9
7,Information Technology,15-1299,3,Healthcare & Life Sciences,23.2
7,Information Technology,15-1299,4,Law Firms & Legal Services,2.2
7,Information Technology,15-1299,5,Management Consulting Firms,21.4
7,Information Technology,15-1299,6,Accounting & Tax Firms,4.8
7,Information Technology,15-1299,7,Advertising & PR Agencies,4.6
7,Information Technology,15-1299,8,Staffing & Recruitment Agencies,16.3
7,Information Technology,15-1299,10,Education & Academia,7.0
7,Information Technology,15-1299,11,Government & Public Administration,98.5
7,Information Technology,15-1299,12,Media Publishing & Entertainment,5.7
7,Information Technology,15-1299,13,Energy & Utilities,3.0
7,Information Technology,15-1299,14,Architecture & Engineering Firms,21.2
7,Information Technology,15-1299,15,Manufacturing,7.1
7,Information Technology,15-1299,16,Retail Trade,1.7
7,Information Technology,15-1299,17,Construction,2.2
7,Information Technology,15-1299,18,Transportation & Warehousing,4.9
7,Information Technology,15-1299,19,Wholesale Trade,11.9
7,Information Technology,15-1299,20,Accommodation & Food Services,0.9
8,Data Analytics & Research,15-2051,1,Finance & Financial Services,45.6
8,Data Analytics & Research,15-2051,2,Technology & Software,50.3
8,Data Analytics & Research,15-2051,3,Healthcare & Life Sciences,33.2
8,Data Analytics & Research,15-2051,4,Law Firms & Legal Services,0.9
8,Data Analytics & Research,15-2051,5,Management Consulting Firms,14.0
8,Data Analytics & Research,15-2051,6,Accounting & Tax Firms,4.1
8,Data Analytics & Research,15-2051,7,Advertising & PR Agencies,6.3
8,Data Analytics & Research,15-2051,8,Staffing & Recruitment Agencies,7.7
8,Data Analytics & Research,15-2051,9,Real Estate & Property,1.4
8,Data Analytics & Research,15-2051,10,Education & Academia,4.9
8,Data Analytics & Research,15-2051,11,Government & Public Administration,3.4
8,Data Analytics & Research,15-2051,12,Media Publishing & Entertainment,3.9
8,Data Analytics & Research,15-2051,13,Energy & Utilities,1.7
8,Data Analytics & Research,15-2051,14,Architecture & Engineering Firms,8.4
8,Data Analytics & Research,15-2051,15,Manufacturing,5.3
8,Data Analytics & Research,15-2051,16,Retail Trade,0.8
8,Data Analytics & Research,15-2051,17,Construction,0.6
8,Data Analytics & Research,15-2051,18,Transportation & Warehousing,2.8
8,Data Analytics & Research,15-2051,19,Wholesale Trade,6.5
8,Data Analytics & Research,15-2051,20,Accommodation & Food Services,0.1
8,Data Analytics & Research,15-2041,1,Finance & Financial Services,1.2
8,Data Analytics & Research,15-2041,2,Technology & Software,1.7
8,Data Analytics & Research,15-2041,3,Healthcare & Life Sciences,8.0
8,Data Analytics & Research,15-2041,5,Management Consulting Firms,2.6
8,Data Analytics & Research,15-2041,7,Advertising & PR Agencies,0.6
8,Data Analytics & Research,15-2041,8,Staffing & Recruitment Agencies,0.4
8,Data Analytics & Research,15-2041,10,Education & Academia,2.6
8,Data Analytics & Research,15-2041,11,Government & Public Administration,7.5
8,Data Analytics & Research,15-2041,14,Architecture & Engineering Firms,0.3
8,Data Analytics & Research,15-2041,15,Manufacturing,0.6
8,Data Analytics & Research,15-2041,19,Wholesale Trade,0.4
8,Data Analytics & Research,13-1111,1,Finance & Financial Services,67.5
8,Data Analytics & Research,13-1111,2,Technology & Software,42.85
8,Data Analytics & Research,13-1111,3,Healthcare & Life Sciences,29.6
8,Data Analytics & Research,13-1111,4,Law Firms & Legal Services,0.85
8,Data Analytics & Research,13-1111,5,Management Consulting Firms,115.15
8,Data Analytics & Research,13-1111,6,Accounting & Tax Firms,16.05
8,Data Analytics & Research,13-1111,7,Advertising & PR Agencies,7.5
